 Date,XAUUSD Open,XAUUSD Low,XAUUSD High,XAUUSD Close,XAUUSD Adj. Close
12/1/2010,"1,386.25","1,382.13","1,397.03","1,387.90","1,387.90"
11/30/2010,"1,366.20","1,362.99","1,390.03","1,386.23","1,386.23"
11/29/2010,"1,364.10","1,353.50","1,369.47","1,366.31","1,366.31"
11/26/2010,"1,374.90","1,351.05","1,375.35","1,363.80","1,363.80"
11/25/2010,"1,373.23","1,368.01","1,375.38","1,375.35","1,375.35"
11/24/2010,"1,376.45","1,369.49","1,381.53","1,373.31","1,373.31"
11/23/2010,"1,366.80","1,356.45","1,382.51","1,376.45","1,376.45"
11/22/2010,"1,358.23","1,348.68","1,368.00","1,366.80","1,366.80"
11/19/2010,"1,353.43","1,341.80","1,363.49","1,353.63","1,353.63"
11/18/2010,"1,336.13","1,333.40","1,359.35","1,353.43","1,353.43"
11/17/2010,"1,339.64","1,331.15","1,344.90","1,336.05","1,336.05"
11/16/2010,"1,360.58","1,329.81","1,364.73","1,339.63","1,339.63"
11/15/2010,"1,373.75","1,355.84","1,376.97","1,360.58","1,360.58"
11/12/2010,"1,408.75","1,360.18","1,410.48","1,368.75","1,368.75"
11/11/2010,"1,403.98","1,397.43","1,417.90","1,408.80","1,408.80"
11/10/2010,"1,393.20","1,384.16","1,410.28","1,403.98","1,403.98"
11/9/2010,"1,409.53","1,382.95","1,424.55","1,393.14","1,393.14"
11/8/2010,"1,394.88","1,387.10","1,410.60","1,409.43","1,409.43"
11/5/2010,"1,392.53","1,374.08","1,398.23","1,393.63","1,393.63"
11/4/2010,"1,348.54","1,346.55","1,393.56","1,392.53","1,392.53"
11/3/2010,"1,357.45","1,325.95","1,364.65","1,348.54","1,348.54"
11/2/2010,"1,353.83","1,349.05","1,359.90","1,357.50","1,357.50"
11/1/2010,"1,360.65","1,349.23","1,365.75","1,353.83","1,353.83"
10/29/2010,"1,343.94","1,335.32","1,359.63","1,359.40","1,359.40"
10/28/2010,"1,325.30","1,323.10","1,345.78","1,343.91","1,343.91"
10/27/2010,"1,340.45","1,319.10","1,343.73","1,325.30","1,325.30"
10/26/2010,"1,339.91","1,328.20","1,343.78","1,340.54","1,340.54"
10/25/2010,"1,329.30","1,329.15","1,349.34","1,339.91","1,339.91"
10/22/2010,"1,325.62","1,315.58","1,328.55","1,328.55","1,328.55"
10/21/2010,"1,345.99","1,318.04","1,349.28","1,325.72","1,325.72"
10/20/2010,"1,331.98","1,330.55","1,347.20","1,346.04","1,346.04"
10/19/2010,"1,368.60","1,328.54","1,371.18","1,332.00","1,332.00"
10/18/2010,"1,369.58","1,353.00","1,375.05","1,368.60","1,368.60"
10/15/2010,"1,381.25","1,362.50","1,385.40","1,368.40","1,368.40"
10/14/2010,"1,372.23","1,370.50","1,387.25","1,381.25","1,381.25"
10/13/2010,"1,350.45","1,349.40","1,374.40","1,372.28","1,372.28"
10/12/2010,"1,354.10","1,340.76","1,355.48","1,350.55","1,350.55"
10/11/2010,"1,347.10","1,340.33","1,355.50","1,354.15","1,354.15"
10/8/2010,"1,333.60","1,325.23","1,349.94","1,346.85","1,346.85"
10/7/2010,"1,349.00","1,325.85","1,364.88","1,333.55","1,333.55"
10/6/2010,"1,340.59","1,339.10","1,350.03","1,349.01","1,349.01"
10/5/2010,"1,315.35","1,312.60","1,341.76","1,340.54","1,340.54"
10/4/2010,"1,318.40","1,312.50","1,320.28","1,315.35","1,315.35"
10/1/2010,"1,308.52","1,306.33","1,320.78","1,319.03","1,319.03"
9/30/2010,"1,309.80","1,296.21","1,315.95","1,308.54","1,308.54"
9/29/2010,"1,308.99","1,305.73","1,313.43","1,309.80","1,309.80"
9/28/2010,"1,294.50","1,283.32","1,310.14","1,308.95","1,308.95"
9/27/2010,"1,297.85","1,294.32","1,300.11","1,294.50","1,294.50"
9/24/2010,"1,292.40","1,291.70","1,300.00","1,296.63","1,296.63"
9/23/2010,"1,291.35","1,287.08","1,296.13","1,292.40","1,292.40"
9/22/2010,"1,287.38","1,286.45","1,296.25","1,291.41","1,291.41"
9/21/2010,"1,278.25","1,271.04","1,291.00","1,287.38","1,287.38"
9/20/2010,"1,278.63","1,274.35","1,283.78","1,278.25","1,278.25"
9/17/2010,"1,275.25","1,272.05","1,282.88","1,274.18","1,274.18"
9/16/2010,"1,268.10","1,264.93","1,277.88","1,275.25","1,275.25"
9/15/2010,"1,268.20","1,263.35","1,272.05","1,268.15","1,268.15"
9/14/2010,"1,245.55","1,245.30","1,274.75","1,268.33","1,268.33"
9/13/2010,"1,246.18","1,241.20","1,249.13","1,245.55","1,245.55"
9/10/2010,"1,243.65","1,236.70","1,250.63","1,245.98","1,245.98"
9/9/2010,"1,254.95","1,242.35","1,259.00","1,243.60","1,243.60"
9/8/2010,"1,255.75","1,253.60","1,262.45","1,254.95","1,254.95"
9/7/2010,"1,249.34","1,244.80","1,259.75","1,255.70","1,255.70"
9/6/2010,"1,248.28","1,246.90","1,251.25","1,249.95","1,249.95"
9/3/2010,"1,250.95","1,237.90","1,253.93","1,246.55","1,246.55"
9/2/2010,"1,244.35","1,242.15","1,253.28","1,251.06","1,251.06"
9/1/2010,"1,247.45","1,242.56","1,254.93","1,244.30","1,244.30"
8/31/2010,"1,237.00","1,232.00","1,250.01","1,247.40","1,247.40"
8/30/2010,"1,237.80","1,233.50","1,238.70","1,237.00","1,237.00"
8/27/2010,"1,237.60","1,232.26","1,242.38","1,237.83","1,237.83"
8/26/2010,"1,240.13","1,234.20","1,244.25","1,237.60","1,237.60"
8/25/2010,"1,230.45","1,229.20","1,241.48","1,240.15","1,240.15"
8/24/2010,"1,226.05","1,210.85","1,235.63","1,230.50","1,230.50"
8/23/2010,"1,226.80","1,221.95","1,231.99","1,226.15","1,226.15"
8/20/2010,"1,232.00","1,222.23","1,233.59","1,227.89","1,227.89"
8/19/2010,"1,229.30","1,227.99","1,237.55","1,231.96","1,231.96"
8/18/2010,"1,224.83","1,217.75","1,232.55","1,229.30","1,229.30"
8/17/2010,"1,225.15","1,222.60","1,229.09","1,224.83","1,224.83"
8/16/2010,"1,215.00","1,214.33","1,227.55","1,225.35","1,225.35"
8/13/2010,"1,213.98","1,210.75","1,217.65","1,215.43","1,215.43"
8/12/2010,"1,198.18","1,197.16","1,215.72","1,213.95","1,213.95"
8/11/2010,"1,204.30","1,192.50","1,208.05","1,198.15","1,198.15"
8/10/2010,"1,201.30","1,190.80","1,207.50","1,204.30","1,204.30"
8/9/2010,"1,205.50","1,199.19","1,209.93","1,201.23","1,201.23"
8/6/2010,"1,194.93","1,192.48","1,211.13","1,205.40","1,205.40"
8/5/2010,"1,194.88","1,190.05","1,199.93","1,194.96","1,194.96"
8/4/2010,"1,186.20","1,184.30","1,203.10","1,194.83","1,194.83"
8/3/2010,"1,182.75","1,179.50","1,190.75","1,186.25","1,186.25"
8/2/2010,"1,181.83","1,174.70","1,190.53","1,182.75","1,182.75"
7/30/2010,"1,167.98","1,165.64","1,183.61","1,181.00","1,181.00"
7/29/2010,"1,163.10","1,159.58","1,169.45","1,168.10","1,168.10"
7/28/2010,"1,161.50","1,157.05","1,166.15","1,163.10","1,163.10"
7/27/2010,"1,183.50","1,158.10","1,187.36","1,161.60","1,161.60"
7/26/2010,"1,188.65","1,179.80","1,194.91","1,183.50","1,183.50"
7/23/2010,"1,195.05","1,184.11","1,204.05","1,189.14","1,189.14"
7/22/2010,"1,184.95","1,181.21","1,200.63","1,194.98","1,194.98"
7/21/2010,"1,192.05","1,183.45","1,198.10","1,185.00","1,185.00"
7/20/2010,"1,182.93","1,175.75","1,193.89","1,192.20","1,192.20"
7/19/2010,"1,193.73","1,177.63","1,194.97","1,182.93","1,182.93"
7/16/2010,"1,208.30","1,186.20","1,210.93","1,193.00","1,193.00"
7/15/2010,"1,208.50","1,203.90","1,217.35","1,208.30","1,208.30"
7/14/2010,"1,212.30","1,202.68","1,218.09","1,208.47","1,208.47"
7/13/2010,"1,196.85","1,195.83","1,218.05","1,212.30","1,212.30"
7/12/2010,"1,211.80","1,196.54","1,213.18","1,196.85","1,196.85"
7/9/2010,"1,198.30","1,194.55","1,213.95","1,211.71","1,211.71"
7/8/2010,"1,202.70","1,187.58","1,207.98","1,198.25","1,198.25"
7/7/2010,"1,192.58","1,185.05","1,204.18","1,202.78","1,202.78"
7/6/2010,"1,208.78","1,189.55","1,213.72","1,192.60","1,192.60"
7/5/2010,"1,211.48","1,206.03","1,214.60","1,208.93","1,208.93"
7/2/2010,"1,198.70","1,195.98","1,213.45","1,211.65","1,211.65"
7/1/2010,"1,242.43","1,196.61","1,244.03","1,198.69","1,198.69"
6/30/2010,"1,240.58","1,234.83","1,247.60","1,242.38","1,242.38"
6/29/2010,"1,238.95","1,227.50","1,245.28","1,240.58","1,240.58"
6/28/2010,"1,254.85","1,235.75","1,262.80","1,238.94","1,238.94"
6/25/2010,"1,243.30","1,240.98","1,258.45","1,255.68","1,255.68"
6/24/2010,"1,237.38","1,228.13","1,248.60","1,243.35","1,243.35"
6/23/2010,"1,239.90","1,224.79","1,246.50","1,237.33","1,237.33"
6/22/2010,"1,233.70","1,229.90","1,242.89","1,239.90","1,239.90"
6/21/2010,"1,258.70","1,230.70","1,265.25","1,233.65","1,233.65"
6/18/2010,"1,245.15","1,241.97","1,262.45","1,256.80","1,256.80"
6/17/2010,"1,229.13","1,229.10","1,251.18","1,245.16","1,245.16"
6/16/2010,"1,234.20","1,227.09","1,237.88","1,229.10","1,229.10"
6/15/2010,"1,221.20","1,219.85","1,237.03","1,234.25","1,234.25"
6/14/2010,"1,227.53","1,216.74","1,234.25","1,221.15","1,221.15"
6/11/2010,"1,216.50","1,215.18","1,230.73","1,226.58","1,226.58"
6/10/2010,"1,233.35","1,215.46","1,234.22","1,216.53","1,216.53"
6/9/2010,"1,236.53","1,222.09","1,241.03","1,233.40","1,233.40"
6/8/2010,"1,240.25","1,233.53","1,252.05","1,236.58","1,236.58"
6/7/2010,"1,219.68","1,210.65","1,244.75","1,240.35","1,240.35"
6/4/2010,"1,206.63","1,197.05","1,220.30","1,220.03","1,220.03"
6/3/2010,"1,223.55","1,201.54","1,224.89","1,206.55","1,206.55"
6/2/2010,"1,225.70","1,213.99","1,227.30","1,223.55","1,223.55"
6/1/2010,"1,214.23","1,213.85","1,228.95","1,225.78","1,225.78"
5/31/2010,"1,214.45","1,209.98","1,218.15","1,216.30","1,216.30"
5/28/2010,"1,212.60","1,202.30","1,215.55","1,214.73","1,214.73"
5/27/2010,"1,211.70","1,206.10","1,218.50","1,212.63","1,212.63"
5/26/2010,"1,204.38","1,200.45","1,216.70","1,211.70","1,211.70"
5/25/2010,"1,191.75","1,185.40","1,204.40","1,204.35","1,204.35"
5/24/2010,"1,177.55","1,176.45","1,197.01","1,191.73","1,191.73"
5/21/2010,"1,182.35","1,166.25","1,187.83","1,177.08","1,177.08"
5/20/2010,"1,193.73","1,175.20","1,198.23","1,182.45","1,182.45"
5/19/2010,"1,225.15","1,186.88","1,228.13","1,193.73","1,193.73"
5/18/2010,"1,222.30","1,206.95","1,229.41","1,225.18","1,225.18"
5/17/2010,"1,231.88","1,219.26","1,242.53","1,222.30","1,222.30"
5/14/2010,"1,232.68","1,218.46","1,249.40","1,232.98","1,232.98"
5/13/2010,"1,238.83","1,227.44","1,243.28","1,232.65","1,232.65"
5/12/2010,"1,232.62","1,226.93","1,248.64","1,239.00","1,239.00"
5/11/2010,"1,203.15","1,198.10","1,234.50","1,232.70","1,232.70"
5/10/2010,"1,203.50","1,184.25","1,205.90","1,203.14","1,203.14"
5/7/2010,"1,208.70","1,192.89","1,213.48","1,208.40","1,208.40"
5/6/2010,"1,175.05","1,172.71","1,211.48","1,208.70","1,208.70"
5/5/2010,"1,171.01","1,157.86","1,176.85","1,175.08","1,175.08"
5/4/2010,"1,182.38","1,167.25","1,192.40","1,171.01","1,171.01"
5/3/2010,"1,179.80","1,176.80","1,187.80","1,182.23","1,182.23"
4/30/2010,"1,167.05","1,166.60","1,181.78","1,179.03","1,179.03"
4/29/2010,"1,165.78","1,162.29","1,171.31","1,167.03","1,167.03"
4/28/2010,"1,167.85","1,160.68","1,174.42","1,165.78","1,165.78"
4/27/2010,"1,153.53","1,146.45","1,172.85","1,167.95","1,167.95"
4/26/2010,"1,157.45","1,150.94","1,160.23","1,153.53","1,153.53"
4/23/2010,"1,141.48","1,135.19","1,158.00","1,157.73","1,157.73"
4/22/2010,"1,146.75","1,131.93","1,149.40","1,141.58","1,141.58"
4/21/2010,"1,140.78","1,137.90","1,150.60","1,146.78","1,146.78"
4/20/2010,"1,135.75","1,133.63","1,146.13","1,140.76","1,140.76"
4/19/2010,"1,134.10","1,123.90","1,138.00","1,135.75","1,135.75"
4/16/2010,"1,159.25","1,130.25","1,160.63","1,137.41","1,137.41"
4/15/2010,"1,155.41","1,150.25","1,161.60","1,159.26","1,159.26"
4/14/2010,"1,150.70","1,150.30","1,161.99","1,155.40","1,155.40"
4/13/2010,"1,156.35","1,145.13","1,157.30","1,150.68","1,150.68"
4/12/2010,"1,167.30","1,154.30","1,170.10","1,156.30","1,156.30"
4/9/2010,"1,150.58","1,149.48","1,164.65","1,161.75","1,161.75"
4/8/2010,"1,149.35","1,143.80","1,153.90","1,150.61","1,150.61"
4/7/2010,"1,134.25","1,132.68","1,153.33","1,149.40","1,149.40"
4/6/2010,"1,131.84","1,122.90","1,138.80","1,134.28","1,134.28"
4/5/2010,"1,120.70","1,119.95","1,133.50","1,131.85","1,131.85"
4/2/2010,"1,126.83","1,119.00","1,127.10","1,123.80","1,123.80"
4/1/2010,"1,113.23","1,111.68","1,128.05","1,126.78","1,126.78"
3/31/2010,"1,103.55","1,102.44","1,118.28","1,113.25","1,113.25"
3/30/2010,"1,109.75","1,101.83","1,113.46","1,103.55","1,103.55"
3/29/2010,"1,113.50","1,103.65","1,114.75","1,109.78","1,109.78"
3/26/2010,"1,090.45","1,088.83","1,109.30","1,107.25","1,107.25"
3/25/2010,"1,086.25","1,085.50","1,095.83","1,090.50","1,090.50"
3/24/2010,"1,105.15","1,085.30","1,105.80","1,086.70","1,086.70"
3/23/2010,"1,102.25","1,094.58","1,108.08","1,105.18","1,105.18"
3/22/2010,"1,106.85","1,092.55","1,108.80","1,102.20","1,102.20"
3/19/2010,"1,127.45","1,101.59","1,127.50","1,107.05","1,107.05"
3/18/2010,"1,120.48","1,118.33","1,129.40","1,127.40","1,127.40"
3/17/2010,"1,127.75","1,118.40","1,133.25","1,120.43","1,120.43"
3/16/2010,"1,108.50","1,108.38","1,128.80","1,127.78","1,127.78"
3/15/2010,"1,101.65","1,101.40","1,109.05","1,108.45","1,108.45"
3/12/2010,"1,109.50","1,098.80","1,119.44","1,101.85","1,101.85"
3/11/2010,"1,108.50","1,100.68","1,111.73","1,109.55","1,109.55"
3/10/2010,"1,121.80","1,103.48","1,128.08","1,108.50","1,108.50"
3/9/2010,"1,123.63","1,108.85","1,125.08","1,121.85","1,121.85"
3/8/2010,"1,135.44","1,118.80","1,137.80","1,123.63","1,123.63"
3/5/2010,"1,132.15","1,127.70","1,140.75","1,134.90","1,134.90"
3/4/2010,"1,139.93","1,125.95","1,141.60","1,132.10","1,132.10"
3/3/2010,"1,134.70","1,132.44","1,145.05","1,139.95","1,139.95"
3/2/2010,"1,118.88","1,115.00","1,137.85","1,134.65","1,134.65"
3/1/2010,"1,118.59","1,112.28","1,123.55","1,118.85","1,118.85"
2/26/2010,"1,106.20","1,104.35","1,119.06","1,117.59","1,117.59"
2/25/2010,"1,097.60","1,088.50","1,109.30","1,106.20","1,106.20"
2/24/2010,"1,103.38","1,090.00","1,108.36","1,097.63","1,097.63"
2/23/2010,"1,114.15","1,099.45","1,121.25","1,103.33","1,103.33"
2/22/2010,"1,125.20","1,110.08","1,131.10","1,114.28","1,114.28"
2/19/2010,"1,108.70","1,099.35","1,126.95","1,119.20","1,119.20"
2/18/2010,"1,106.80","1,098.10","1,124.23","1,109.00","1,109.00"
2/17/2010,"1,119.40","1,105.25","1,127.25","1,106.85","1,106.85"
2/16/2010,"1,099.69","1,098.30","1,121.20","1,119.40","1,119.40"
2/15/2010,"1,094.10","1,091.85","1,102.54","1,100.90","1,100.90"
2/12/2010,"1,095.45","1,078.00","1,097.80","1,097.10","1,097.10"
2/11/2010,"1,072.10","1,071.60","1,098.05","1,095.47","1,095.47"
2/10/2010,"1,078.10","1,063.45","1,082.53","1,072.10","1,072.10"
2/9/2010,"1,062.95","1,062.25","1,083.38","1,078.10","1,078.10"
2/8/2010,"1,068.00","1,061.85","1,073.90","1,062.85","1,062.85"
2/5/2010,"1,063.58","1,044.73","1,068.96","1,066.25","1,066.25"
2/4/2010,"1,109.83","1,059.71","1,111.20","1,063.53","1,063.53"
2/3/2010,"1,114.50","1,107.25","1,125.06","1,109.80","1,109.80"
2/2/2010,"1,105.70","1,099.20","1,118.30","1,114.45","1,114.45"
2/1/2010,"1,080.90","1,076.85","1,107.90","1,105.55","1,105.55"
1/29/2010,"1,087.00","1,074.85","1,090.38","1,081.20","1,081.20"
1/28/2010,"1,087.85","1,074.08","1,096.31","1,086.95","1,086.95"
1/27/2010,"1,097.65","1,083.60","1,102.58","1,087.95","1,087.95"
1/26/2010,"1,098.38","1,085.80","1,103.55","1,097.65","1,097.65"
1/25/2010,"1,092.80","1,092.70","1,104.16","1,098.40","1,098.40"
1/22/2010,"1,093.95","1,082.30","1,098.75","1,093.23","1,093.23"
1/21/2010,"1,111.35","1,088.65","1,117.72","1,094.05","1,094.05"
1/20/2010,"1,138.35","1,107.30","1,141.65","1,111.30","1,111.30"
1/19/2010,"1,133.95","1,129.01","1,140.80","1,138.35","1,138.35"
1/18/2010,"1,129.81","1,127.80","1,137.45","1,134.10","1,134.10"
1/15/2010,"1,142.90","1,126.96","1,145.95","1,130.93","1,130.93"
1/14/2010,"1,138.08","1,131.14","1,146.30","1,142.75","1,142.75"
1/13/2010,"1,128.10","1,119.34","1,138.90","1,138.18","1,138.18"
1/12/2010,"1,151.85","1,125.90","1,158.33","1,128.48","1,128.48"
1/11/2010,"1,154.15","1,149.40","1,161.96","1,151.85","1,151.85"
1/8/2010,"1,131.80","1,119.84","1,139.64","1,138.23","1,138.23"
1/7/2010,"1,138.28","1,128.63","1,138.78","1,131.75","1,131.75"
1/6/2010,"1,118.03","1,116.70","1,140.50","1,138.25","1,138.25"
1/5/2010,"1,121.18","1,115.38","1,128.33","1,118.05","1,118.05"
1/4/2010,"1,099.15","1,093.40","1,123.83","1,121.28","1,121.28"
1/1/2010,"1,097.03","1,097.00","1,097.38","1,097.35","1,097.35"
12/31/2009,"1,092.95","1,092.65","1,107.00","1,096.98","1,096.98"
12/30/2009,"1,096.83","1,086.21","1,098.30","1,092.90","1,092.90"
12/29/2009,"1,107.20","1,096.72","1,108.28","1,096.83","1,096.83"
12/28/2009,"1,108.20","1,101.70","1,113.88","1,107.10","1,107.10"
12/25/2009,"1,105.45","1,105.45","1,105.45","1,105.45","1,105.45"
12/24/2009,"1,087.60","1,087.35","1,106.10","1,105.50","1,105.50"
12/23/2009,"1,083.95","1,079.58","1,096.00","1,087.65","1,087.65"
12/22/2009,"1,093.45","1,074.83","1,097.50","1,083.90","1,083.90"
12/21/2009,"1,111.44","1,090.20","1,119.75","1,093.45","1,093.45"
12/18/2009,"1,098.85","1,096.65","1,116.83","1,113.20","1,113.20"
12/17/2009,"1,137.90","1,095.10","1,141.80","1,098.90","1,098.90"
12/16/2009,"1,125.20","1,121.66","1,139.38","1,137.90","1,137.90"
12/15/2009,"1,126.70","1,111.78","1,129.18","1,125.10","1,125.10"
12/14/2009,"1,114.40","1,110.83","1,127.80","1,126.78","1,126.78"
12/11/2009,"1,131.23","1,109.58","1,142.33","1,115.38","1,115.38"
12/10/2009,"1,128.65","1,121.13","1,136.85","1,131.03","1,131.03"
12/9/2009,"1,128.25","1,117.30","1,146.80","1,128.60","1,128.60"
12/8/2009,"1,158.15","1,124.60","1,168.90","1,128.40","1,128.40"
12/7/2009,"1,159.08","1,136.22","1,164.93","1,158.10","1,158.10"
12/4/2009,"1,207.40","1,148.30","1,212.53","1,161.43","1,161.43"
12/3/2009,"1,215.88","1,204.70","1,226.44","1,207.45","1,207.45"
12/2/2009,"1,196.60","1,195.39","1,217.25","1,215.85","1,215.85"
12/1/2009,"1,179.63","1,175.59","1,201.61","1,196.51","1,196.51"
11/30/2009,"1,180.70","1,164.01","1,182.38","1,179.63","1,179.63"
11/27/2009,"1,192.70","1,137.86","1,193.15","1,177.63","1,177.63"
11/26/2009,"1,191.66","1,180.60","1,195.30","1,193.06","1,193.06"
11/25/2009,"1,169.40","1,167.00","1,191.96","1,191.66","1,191.66"
11/24/2009,"1,165.95","1,158.00","1,171.51","1,169.41","1,169.41"
11/23/2009,"1,151.43","1,151.43","1,173.90","1,166.00","1,166.00"
11/20/2009,"1,144.60","1,132.90","1,151.30","1,150.60","1,150.60"
11/19/2009,"1,145.50","1,130.14","1,146.60","1,144.60","1,144.60"
11/18/2009,"1,141.33","1,136.08","1,152.94","1,145.60","1,145.60"
11/17/2009,"1,139.30","1,128.04","1,142.00","1,141.38","1,141.38"
11/16/2009,"1,118.90","1,118.90","1,143.68","1,139.30","1,139.30"
11/13/2009,"1,103.65","1,101.30","1,119.40","1,118.65","1,118.65"
11/12/2009,"1,117.30","1,102.80","1,123.20","1,103.60","1,103.60"
11/11/2009,"1,105.90","1,105.55","1,118.65","1,117.30","1,117.30"
11/10/2009,"1,104.00","1,097.10","1,109.30","1,105.85","1,105.85"
11/9/2009,"1,097.80","1,095.80","1,111.19","1,104.10","1,104.10"
11/6/2009,"1,090.40","1,087.03","1,101.15","1,095.20","1,095.20"
11/5/2009,"1,091.95","1,084.10","1,094.60","1,090.35","1,090.35"
11/4/2009,"1,084.23","1,080.20","1,097.80","1,092.05","1,092.05"
11/3/2009,"1,059.60","1,055.49","1,087.63","1,084.23","1,084.23"
11/2/2009,"1,042.85","1,042.20","1,062.98","1,059.50","1,059.50"
10/30/2009,"1,047.00","1,035.22","1,049.03","1,045.45","1,045.45"
10/29/2009,"1,028.25","1,026.75","1,047.85","1,046.95","1,046.95"
10/28/2009,"1,040.00","1,026.80","1,042.00","1,028.10","1,028.10"
10/27/2009,"1,038.70","1,032.79","1,043.85","1,040.00","1,040.00"
10/26/2009,"1,055.30","1,037.80","1,059.90","1,038.65","1,038.65"
10/23/2009,"1,060.00","1,050.48","1,067.68","1,055.45","1,055.45"
10/22/2009,"1,059.00","1,051.80","1,061.65","1,060.00","1,060.00"
10/21/2009,"1,055.03","1,048.14","1,064.85","1,058.90","1,058.90"
10/20/2009,"1,064.25","1,052.59","1,068.10","1,055.03","1,055.03"
10/19/2009,"1,052.55","1,048.29","1,064.90","1,064.20","1,064.20"
10/16/2009,"1,050.40","1,043.40","1,056.98","1,053.55","1,053.55"
10/15/2009,"1,062.30","1,046.70","1,065.90","1,050.40","1,050.40"
10/14/2009,"1,064.30","1,056.20","1,070.80","1,062.25","1,062.25"
10/13/2009,"1,056.83","1,051.25","1,068.59","1,064.20","1,064.20"
10/12/2009,"1,049.20","1,047.20","1,059.28","1,057.03","1,057.03"
10/9/2009,"1,054.97","1,044.05","1,055.75","1,049.25","1,049.25"
10/8/2009,"1,044.10","1,043.15","1,061.50","1,055.11","1,055.11"
10/7/2009,"1,042.20","1,036.70","1,048.40","1,044.05","1,044.05"
10/6/2009,"1,017.30","1,015.70","1,043.73","1,042.10","1,042.10"
10/5/2009,"1,002.80","1,000.40","1,017.75","1,017.30","1,017.30"
10/2/2009,999.18,986.96,"1,007.50","1,002.75","1,002.75"
10/1/2009,"1,007.70",997.73,"1,009.90",999.15,999.15
9/30/2009,992.3,991.83,"1,009.30","1,007.70","1,007.70"
9/29/2009,990.95,985.2,996.08,992.3,992.3
9/28/2009,992.05,986.03,996.81,990.98,990.98
9/25/2009,993.8,985.45,999.23,990.9,990.9
9/24/2009,"1,008.23",990.74,"1,018.73",993.93,993.93
9/23/2009,"1,014.40","1,006.20","1,018.55","1,008.28","1,008.28"
9/22/2009,"1,003.60","1,002.90","1,019.85","1,014.40","1,014.40"
9/21/2009,"1,004.97",995.55,"1,006.97","1,003.70","1,003.70"
9/18/2009,"1,013.60","1,006.15","1,017.89","1,007.47","1,007.47"
9/17/2009,"1,017.10","1,010.40","1,024.20","1,013.63","1,013.63"
9/16/2009,"1,007.60","1,006.45","1,020.65","1,017.08","1,017.08"
9/15/2009,"1,000.12",992.6,"1,009.90","1,007.55","1,007.55"
9/14/2009,"1,006.25",993.7,"1,009.18","1,000.20","1,000.20"
9/11/2009,996.6,994.8,"1,011.63","1,005.30","1,005.30"
9/10/2009,992.25,983,998.33,996.6,996.6
9/9/2009,995.55,987.63,"1,003.30",992.3,992.3
9/8/2009,995.3,993.03,"1,007.75",995.5,995.5
9/7/2009,994,991.35,996.68,995.25,995.25
9/4/2009,991.82,985.7,996.7,994.4,994.4
9/3/2009,978.57,974.6,997.43,991.85,991.85
9/2/2009,956.47,951.87,980.6,978.55,978.55
9/1/2009,951.18,946.55,957.4,956.47,956.47
8/31/2009,955.86,944.93,960.68,951.19,951.19
8/28/2009,948.03,947.88,960.13,955.1,955.1
8/27/2009,945.6,941.9,950.53,948.08,948.08
8/26/2009,944.85,940.44,950.22,945.55,945.55
8/25/2009,941.53,941.28,954.44,944.75,944.75
8/24/2009,953.9,939.8,956.95,941.55,941.55
8/21/2009,940.62,938.05,957.85,953.78,953.78
8/20/2009,942,937.94,945.85,940.65,940.65
8/19/2009,938.7,932.4,944.95,941.97,941.97
8/18/2009,934.73,933.92,940.25,938.65,938.65
8/17/2009,947.75,930.61,948.35,934.68,934.68
8/14/2009,954.85,943.84,959.38,948.67,948.67
8/13/2009,947.12,946.88,960.54,954.87,954.87
8/12/2009,946.15,940.15,952.3,947.1,947.1
8/11/2009,946.4,942.45,949.78,946.1,946.1
8/10/2009,955.05,944.08,957.05,946.42,946.42
8/7/2009,963.13,954.05,965.1,954.95,954.95
8/6/2009,963.62,956.5,971.64,963.15,963.15
8/5/2009,966.8,959.11,968.33,963.58,963.58
8/4/2009,956.75,951.43,970.28,966.83,966.83
8/3/2009,952.55,952.3,962.45,956.8,956.8
7/31/2009,934.37,932.65,956.25,954,954
7/30/2009,929.98,928.8,937.2,934.4,934.4
7/29/2009,937.5,925.7,941.1,930,930
7/28/2009,953.85,934.6,956.8,937.58,937.58
7/27/2009,951.8,948.05,958.8,953.82,953.82
7/24/2009,949.15,946.95,954.3,951.35,951.35
7/23/2009,951.28,947.6,957.5,949.2,949.2
7/22/2009,948.55,945.1,954.8,951.25,951.25
7/21/2009,948.7,944.6,953.8,948.53,948.53
7/20/2009,938.22,937.48,955.25,948.75,948.75
7/17/2009,937.45,932.1,940.05,937.5,937.5
7/16/2009,939.15,933.22,940.73,937.4,937.4
7/15/2009,925.7,924.85,942.35,939.1,939.1
7/14/2009,920.32,918.15,927.68,925.68,925.68
7/13/2009,911.44,908.1,923.4,920.3,920.3
7/10/2009,912.25,907.35,915.5,913.05,913.05
7/9/2009,909.55,906.68,918.65,912.28,912.28
7/8/2009,924.65,905.2,925.71,909.5,909.5
7/7/2009,925.07,921.57,931.8,924.68,924.68
7/6/2009,932.3,920.75,932.65,925.1,925.1
7/3/2009,929.82,927.9,934.35,932.5,932.5
7/2/2009,940.78,927.03,941.85,929.8,929.8
7/1/2009,926.6,926.19,946.05,940.8,940.8
6/30/2009,937.93,923.78,945.2,926.5,926.5
6/29/2009,940.56,934.5,942.9,937.95,937.95
6/26/2009,939.25,936.37,948.45,939.6,939.6
6/25/2009,931.4,930.2,940,939.25,939.25
6/24/2009,925.95,922.6,940.95,931.43,931.43
6/23/2009,922.7,913.43,927.1,925.9,925.9
