 Date,USDJPY Open,USDJPY Low,USDJPY High,USDJPY Close,USDJPY Adj. Close
6/30/2010,88.6,88.37,88.77,88.43,88.43
6/29/2010,89.37,88.29,89.42,88.6,88.6
6/28/2010,89.33,89.07,89.46,89.37,89.37
6/25/2010,89.61,89.22,89.78,89.23,89.23
6/24/2010,89.82,89.23,89.98,89.61,89.61
6/23/2010,90.57,89.74,90.59,89.82,89.82
6/22/2010,91.11,90.33,91.11,90.57,90.57
6/21/2010,90.05,89.98,91.48,91.11,91.11
6/18/2010,91.01,90.44,91.09,90.71,90.71
6/17/2010,91.44,90.51,91.46,91.01,91.01
6/16/2010,91.46,91.1,91.83,91.44,91.44
6/15/2010,91.58,91.08,91.7,91.46,91.46
6/14/2010,91.66,91.42,92.12,91.58,91.58
6/11/2010,91.34,91.24,91.78,91.65,91.65
6/10/2010,91.3,90.86,91.48,91.34,91.34
6/9/2010,91.46,91.06,91.67,91.3,91.3
6/8/2010,91.37,90.84,91.93,91.46,91.46
6/7/2010,91.8,90.98,92.08,91.37,91.37
6/4/2010,92.71,91.42,92.89,91.9,91.9
6/3/2010,92.13,92.04,92.81,92.71,92.71
6/2/2010,90.95,90.89,92.36,92.13,92.13
6/1/2010,91.27,90.54,91.46,90.95,90.95
5/31/2010,91.1,90.82,91.62,91.27,91.27
5/28/2010,91.04,90.61,91.41,91.06,91.06
5/27/2010,89.92,89.81,91.09,91.04,91.04
5/26/2010,90.23,89.83,90.68,89.92,89.92
5/25/2010,90.29,89.27,90.31,90.23,90.23
5/24/2010,90.1,89.75,90.74,90.29,90.29
5/21/2010,89.69,89.05,90.48,90,90
5/20/2010,91.71,88.97,91.88,89.69,89.69
5/19/2010,92.23,90.96,92.24,91.71,91.71
5/18/2010,92.59,92.11,92.97,92.23,92.23
5/17/2010,92.35,91.77,92.7,92.59,92.59
5/14/2010,92.75,91.8,93.1,92.47,92.47
5/13/2010,93.25,92.59,93.64,92.75,92.75
5/12/2010,92.65,92.45,93.29,93.24,93.24
5/11/2010,93.3,92.22,93.39,92.65,92.65
5/10/2010,92.59,91.78,93.54,93.3,93.3
5/7/2010,90.58,90.02,93.22,91.59,91.59
5/6/2010,93.81,87.95,93.98,90.58,90.58
5/5/2010,94.54,93.54,94.99,93.81,93.81
5/4/2010,94.54,94.33,94.99,94.54,94.54
5/3/2010,93.55,93.51,94.79,94.54,94.54
4/30/2010,94.03,93.84,94.59,93.85,93.85
4/29/2010,94.03,93.85,94.27,94.03,94.03
4/28/2010,93.27,93,94.32,94.03,94.03
4/27/2010,93.96,92.82,94.06,93.27,93.27
4/26/2010,93.99,93.87,94.36,93.96,93.96
4/23/2010,93.49,93.31,94.33,93.97,93.97
4/22/2010,93.19,92.74,93.61,93.49,93.49
4/21/2010,93.22,92.94,93.44,93.19,93.19
4/20/2010,92.4,92.4,93.39,93.22,93.22
4/19/2010,92.07,91.6,92.47,92.4,92.4
4/16/2010,93.03,91.91,93.14,92.17,92.17
4/15/2010,93.23,92.87,93.52,93.03,93.03
4/14/2010,93.2,92.83,93.72,93.23,93.23
4/13/2010,93.24,92.58,93.41,93.2,93.2
4/12/2010,93.27,92.91,93.61,93.24,93.24
4/9/2010,93.38,93.11,93.78,93.18,93.18
4/8/2010,93.36,92.84,93.49,93.38,93.38
4/7/2010,93.79,93.15,94.27,93.36,93.36
4/6/2010,94.37,93.66,94.38,93.79,93.79
4/5/2010,94.56,94.09,94.79,94.37,94.37
4/2/2010,93.82,93.68,94.69,94.61,94.61
4/1/2010,93.47,93.28,94.04,93.82,93.82
3/31/2010,92.77,92.76,93.63,93.47,93.47
3/30/2010,92.46,92.13,93.02,92.77,92.77
3/29/2010,92.5,92.1,92.79,92.46,92.46
3/26/2010,92.73,92.31,92.9,92.52,92.52
3/25/2010,92.3,91.76,92.96,92.73,92.73
3/24/2010,90.4,90.35,92.4,92.3,92.3
3/23/2010,90.14,90.06,90.48,90.4,90.4
3/22/2010,90.32,89.84,90.77,90.14,90.14
3/19/2010,90.39,90.34,90.72,90.55,90.55
3/18/2010,90.31,89.76,90.8,90.39,90.39
3/17/2010,90.31,90.03,90.71,90.31,90.31
3/16/2010,90.53,89.99,90.74,90.31,90.31
3/15/2010,90.64,90.36,90.97,90.53,90.53
3/12/2010,90.51,90.17,91.09,90.56,90.56
3/11/2010,90.52,90.21,90.72,90.51,90.51
3/10/2010,89.97,89.85,90.82,90.52,90.52
3/9/2010,90.31,89.63,90.34,89.97,89.97
3/8/2010,90.39,90.15,90.68,90.31,90.31
3/5/2010,89.02,88.98,90.59,90.28,90.28
3/4/2010,88.47,88.14,89.26,89.02,89.02
3/3/2010,88.85,88.32,88.99,88.47,88.47
3/2/2010,89.13,88.56,89.38,88.85,88.85
3/1/2010,88.83,88.74,89.48,89.13,89.13
2/26/2010,89.07,88.75,89.5,88.97,88.97
2/25/2010,90.15,88.8,90.32,89.08,89.08
2/24/2010,90.22,89.77,90.36,90.15,90.15
2/23/2010,91.15,89.92,91.29,90.22,90.22
2/22/2010,91.44,91.02,91.91,91.14,91.14
2/19/2010,91.81,91.49,92.15,91.52,91.52
2/18/2010,91.26,90.57,91.83,91.81,91.81
2/17/2010,90.14,90.14,91.38,91.26,91.26
2/16/2010,90.02,89.72,90.51,90.14,90.14
2/15/2010,90.03,89.91,90.24,90.02,90.02
2/12/2010,89.77,89.59,90.42,89.96,89.96
2/11/2010,89.94,89.57,90.14,89.77,89.77
2/10/2010,89.7,89.25,90.06,89.94,89.94
2/9/2010,89.26,89.17,89.81,89.7,89.7
2/8/2010,89.44,89.15,89.57,89.26,89.26
2/5/2010,89.06,88.83,89.88,89.25,89.25
2/4/2010,90.98,88.56,91.08,89.06,89.06
2/3/2010,90.38,90.08,91.28,90.98,90.98
2/2/2010,90.61,90.27,90.91,90.38,90.38
2/1/2010,89.97,89.78,90.94,90.61,90.61
1/29/2010,89.92,89.59,90.93,90.27,90.27
1/28/2010,90.01,89.63,90.55,89.92,89.92
1/27/2010,89.65,89.14,90.09,90.01,90.01
1/26/2010,90.28,89.35,90.55,89.65,89.65
1/25/2010,90.36,89.82,90.37,90.28,90.28
1/22/2010,90.43,89.79,90.56,89.82,89.82
1/21/2010,91.24,90.12,91.88,90.43,90.43
1/20/2010,91.15,90.79,91.46,91.24,91.24
1/19/2010,90.79,90.32,91.27,91.15,91.15
1/18/2010,90.77,90.63,91.06,90.79,90.79
1/15/2010,91.21,90.6,91.32,90.77,90.77
1/14/2010,91.37,90.84,92.05,91.21,91.21
1/13/2010,90.98,90.91,91.56,91.37,91.37
1/12/2010,92.09,90.73,92.42,90.98,90.98
1/11/2010,92.6,91.81,92.66,92.09,92.09
1/8/2010,93.37,92.29,93.77,92.66,92.66
1/7/2010,92.32,92.11,93.4,93.37,93.37
1/6/2010,91.71,91.52,92.74,92.32,92.32
1/5/2010,92.51,91.26,92.55,91.72,91.72
1/4/2010,92.92,92.19,93.22,92.51,92.51
1/1/2010,93.03,93.01,93.11,93.04,93.04
12/31/2009,92.44,91.92,93.15,93.03,93.03
12/30/2009,92,91.91,92.77,92.44,92.44
12/29/2009,91.63,91.53,92.08,92,92
12/28/2009,91.45,91.42,91.77,91.63,91.63
12/25/2009,91.53,91.13,91.65,91.3,91.3
12/24/2009,91.64,91.13,91.78,91.54,91.54
12/23/2009,91.84,91.32,91.87,91.64,91.64
12/22/2009,91.17,91,91.87,91.84,91.84
12/21/2009,90.45,90.16,91.24,91.17,91.17
12/18/2009,89.97,88.98,90.91,90.5,90.5
12/17/2009,89.78,89.56,90.37,89.97,89.97
12/16/2009,89.61,89.39,89.99,89.78,89.78
12/15/2009,88.62,88.58,89.95,89.61,89.61
12/14/2009,89.11,88.32,89.32,88.62,88.62
12/11/2009,88.2,88.2,89.81,89.1,89.1
12/10/2009,87.87,87.74,88.45,88.2,88.2
12/9/2009,88.43,87.37,88.69,87.87,87.87
12/8/2009,89.51,88.18,89.53,88.43,88.43
12/7/2009,90.27,89.04,90.47,89.51,89.51
12/4/2009,88.26,88,90.77,90.56,90.56
12/3/2009,87.39,87.32,88.48,88.26,88.26
12/2/2009,86.68,86.59,87.49,87.39,87.39
12/1/2009,86.41,86.17,87.53,86.68,86.68
11/30/2009,87.17,85.87,87.17,86.41,86.41
11/27/2009,86.59,84.83,87.02,86.53,86.53
11/26/2009,87.35,86.3,87.48,86.59,86.59
11/25/2009,88.5,87.22,88.63,87.35,87.35
11/24/2009,88.97,88.36,89.07,88.5,88.5
11/23/2009,88.84,88.58,89.19,88.97,88.97
11/20/2009,88.98,88.68,89.14,88.89,88.89
11/19/2009,89.32,88.64,89.44,88.98,88.98
11/18/2009,89.25,89.01,89.49,89.32,89.32
11/17/2009,89.06,88.74,89.54,89.25,89.25
11/16/2009,89.68,88.76,89.76,89.06,89.06
11/13/2009,90.37,89.46,90.42,89.66,89.66
11/12/2009,89.87,89.65,90.61,90.37,90.37
11/11/2009,89.81,89.29,90.04,89.87,89.87
11/10/2009,89.92,89.69,90.18,89.81,89.81
11/9/2009,89.87,89.69,90.27,89.93,89.93
11/6/2009,90.71,89.62,90.86,89.88,89.88
11/5/2009,90.73,89.99,90.87,90.71,90.71
11/4/2009,90.34,90.05,91.32,90.73,90.73
11/3/2009,90.21,89.87,90.58,90.34,90.34
11/2/2009,89.94,89.2,90.69,90.21,90.21
10/30/2009,91.41,89.93,91.58,90.09,90.09
10/29/2009,90.76,90.25,91.62,91.41,91.41
10/28/2009,91.8,90.55,91.82,90.76,90.76
10/27/2009,92.19,91.71,92.32,91.8,91.8
10/26/2009,92.12,91.58,92.29,92.19,92.19
10/23/2009,91.3,91.28,92.13,92.06,92.06
10/22/2009,90.97,90.78,91.71,91.3,91.3
10/21/2009,90.78,90.49,91.28,90.97,90.97
10/20/2009,90.55,90.08,91.07,90.78,90.78
10/19/2009,90.84,90.37,91.14,90.55,90.55
10/16/2009,90.56,90.51,91.32,90.89,90.89
10/15/2009,89.45,89.28,90.78,90.56,90.56
10/14/2009,89.71,88.84,89.9,89.45,89.45
10/13/2009,89.83,89.44,90.19,89.71,89.71
10/12/2009,89.64,89.35,90.46,89.83,89.83
10/9/2009,88.39,88.36,89.89,89.79,89.79
10/8/2009,88.6,88.15,88.71,88.39,88.39
10/7/2009,88.82,88.01,89.39,88.61,88.61
10/6/2009,89.54,88.63,89.65,88.83,88.83
10/5/2009,89.92,89.23,89.98,89.54,89.54
10/2/2009,89.61,88.61,89.93,89.81,89.81
10/1/2009,89.71,89.42,90.17,89.61,89.61
9/30/2009,90.09,89.36,90.41,89.71,89.71
9/29/2009,89.63,89.6,90.37,90.09,90.09
9/28/2009,89.79,88.24,89.84,89.63,89.63
9/25/2009,91.28,89.52,91.36,89.64,89.64
9/24/2009,91.28,90.36,91.63,91.28,91.28
9/23/2009,91.1,90.49,91.54,91.29,91.29
9/22/2009,91.93,90.94,92.08,91.1,91.1
9/21/2009,91.37,91.28,92.53,91.93,91.93
9/18/2009,91.08,91,91.54,91.29,91.29
9/17/2009,90.93,90.52,91.62,91.08,91.08
9/16/2009,91.05,90.13,91.37,90.93,90.93
9/15/2009,90.94,90.79,91.64,91.05,91.05
9/14/2009,90.62,90.21,91.14,90.94,90.94
9/11/2009,91.74,90.22,91.79,90.71,90.71
9/10/2009,92.04,91.44,92.26,91.73,91.73
9/9/2009,92.33,91.61,92.6,92.04,92.04
9/8/2009,93.08,92.04,93.1,92.33,92.33
9/7/2009,93,92.82,93.3,93.08,93.08
9/4/2009,92.64,92.28,93.25,93.01,93.01
9/3/2009,92.22,91.95,92.78,92.64,92.64
9/2/2009,92.92,92.11,93.06,92.22,92.22
9/1/2009,93.12,92.82,93.44,92.92,92.92
8/31/2009,93.44,92.55,93.57,93.12,93.12
8/28/2009,93.52,93.42,94.07,93.6,93.6
8/27/2009,94.26,93.22,94.29,93.52,93.52
8/26/2009,94.19,93.88,94.58,94.26,94.26
8/25/2009,94.56,93.79,94.63,94.19,94.19
8/24/2009,94.31,94.21,95.06,94.56,94.56
8/21/2009,94.2,93.43,94.72,94.38,94.38
8/20/2009,94.08,93.86,94.55,94.2,94.2
8/19/2009,94.69,93.67,94.96,94.08,94.08
8/18/2009,94.51,94.35,95.29,94.69,94.69
8/17/2009,94.77,94.21,94.87,94.51,94.51
8/14/2009,95.49,94.43,95.49,94.94,94.94
8/13/2009,96.06,95.04,96.49,95.48,95.48
8/12/2009,96,95.13,96.73,96.06,96.06
8/11/2009,97.15,95.76,97.18,96,96
8/10/2009,97.56,96.92,97.78,97.15,97.15
8/7/2009,95.46,95.06,97.79,97.57,97.57
8/6/2009,94.97,94.78,95.81,95.46,95.46
8/5/2009,95.23,94.63,95.39,94.97,94.97
8/4/2009,95.27,94.37,95.47,95.23,95.23
8/3/2009,94.77,94.59,95.43,95.27,95.27
7/31/2009,95.56,94.51,95.83,94.68,94.68
7/30/2009,94.99,94.83,95.88,95.56,95.56
7/29/2009,94.55,94.02,95.36,94.99,94.99
7/28/2009,95.19,94.05,95.27,94.55,94.55
7/27/2009,94.79,94.68,95.38,95.19,95.19
7/24/2009,94.93,94.6,95.17,94.79,94.79
7/23/2009,93.68,93.54,95.3,94.93,94.93
7/22/2009,93.75,93.1,93.87,93.68,93.68
7/21/2009,94.2,93.29,94.39,93.75,93.75
7/20/2009,94.27,94.13,94.79,94.19,94.19
7/17/2009,93.93,93.48,94.38,94.2,94.2
7/16/2009,94.23,93.27,94.45,93.93,93.93
7/15/2009,93.51,93.27,94.46,94.23,94.23
7/14/2009,92.97,92.72,93.77,93.51,93.51
7/13/2009,92.44,91.74,93.03,92.97,92.97
7/10/2009,93,91.79,93.19,92.55,92.55
7/9/2009,92.88,92.38,93.6,93,93
7/8/2009,94.9,91.81,94.9,92.88,92.88
7/7/2009,95.35,94.72,95.46,94.9,94.9
7/6/2009,96,94.67,96.24,95.35,95.35
7/3/2009,95.95,95.71,96.13,96.04,96.04
7/2/2009,96.66,95.71,96.88,95.95,95.95
7/1/2009,96.36,96.18,96.99,96.66,96.66
6/30/2009,96.06,95.32,96.51,96.36,96.36
6/29/2009,95.15,95.1,96.17,96.06,96.06
6/26/2009,95.95,95.05,96.05,95.19,95.19
6/25/2009,95.67,95.62,96.57,95.95,95.95
6/24/2009,95.22,95.03,96.04,95.67,95.67
6/23/2009,95.87,94.88,95.97,95.22,95.22
6/22/2009,96.3,95.72,96.35,95.87,95.87
6/19/2009,96.48,96.01,97.19,96.27,96.27
6/18/2009,95.75,95.63,96.69,96.48,96.48
6/17/2009,96.39,95.53,96.78,95.75,95.75
6/16/2009,97.84,96.08,97.89,96.39,96.39
6/15/2009,98.34,97.59,98.57,97.84,97.84
6/12/2009,97.64,97.48,98.45,98.44,98.44
6/11/2009,98.12,97.29,98.56,97.64,97.64
6/10/2009,97.38,97.09,98.44,98.12,98.12
6/9/2009,98.49,97.26,98.57,97.38,97.38
6/8/2009,98.6,98.21,98.86,98.49,98.49
6/5/2009,96.58,96.52,98.89,98.64,98.64
6/4/2009,95.99,95.88,96.98,96.58,96.58
6/3/2009,95.77,95.38,96.42,95.99,95.99
6/2/2009,96.59,95.33,96.65,95.77,95.77
6/1/2009,95.33,94.45,96.8,96.59,96.59
5/29/2009,96.86,95.06,97.02,95.34,95.34
5/28/2009,95.34,95.24,97.24,96.86,96.86
5/27/2009,95.03,94.66,95.5,95.34,95.34
5/26/2009,94.83,94.51,95.15,95.03,95.03
5/25/2009,94.45,94.43,95.21,94.83,94.83
5/22/2009,94.41,93.86,94.92,94.78,94.78
5/21/2009,94.88,93.98,95.27,94.41,94.41
5/20/2009,95.97,94.69,96.23,94.88,94.88
5/19/2009,96.31,95.92,96.7,95.98,95.98
5/18/2009,95.19,94.56,96.47,96.31,96.31
5/15/2009,95.8,94.74,96.19,95.21,95.21
5/14/2009,95.31,95.12,95.87,95.8,95.8
5/13/2009,96.45,95.15,96.69,95.31,95.31
5/12/2009,97.49,96.12,97.84,96.45,96.45
5/11/2009,98.82,97.27,98.83,97.49,97.49
5/8/2009,99.12,98.33,99.57,98.47,98.47
5/7/2009,98.31,98.27,99.74,99.12,99.12
5/6/2009,98.82,97.95,99.08,98.31,98.31
5/5/2009,98.8,98.61,99.22,98.82,98.82
5/4/2009,99.32,98.73,99.57,98.8,98.8
5/1/2009,98.63,98.53,99.58,99.12,99.12
4/30/2009,97.66,97.15,98.99,98.63,98.63
4/29/2009,96.45,96.39,97.98,97.66,97.66
4/28/2009,96.77,95.63,96.78,96.45,96.45
4/27/2009,97.17,96.44,97.3,96.77,96.77
4/24/2009,97.96,96.64,98.15,97.17,97.17
4/23/2009,98.02,97.63,98.44,97.96,97.96
4/22/2009,98.73,97.58,98.75,98.02,98.02
4/21/2009,97.89,97.74,98.92,98.73,98.73
4/20/2009,99.01,97.66,99.41,97.89,97.89
4/17/2009,99.28,98.72,99.76,99.16,99.16
4/16/2009,99.37,98.53,99.52,99.28,99.28
4/15/2009,98.98,98.15,99.67,99.37,99.37
4/14/2009,100.1,98.75,100.43,98.98,98.98
4/13/2009,100.27,99.86,100.73,100.1,100.1
4/10/2009,100.42,100.21,100.73,100.25,100.25
4/9/2009,99.76,99.64,100.57,100.42,100.42
4/8/2009,100.42,99.32,100.87,99.76,99.76
4/7/2009,100.99,99.86,101.11,100.42,100.42
4/6/2009,99.89,99.89,101.45,100.99,100.99
4/3/2009,99.52,99.35,100.38,100.32,100.32
4/2/2009,98.53,98.4,99.91,99.52,99.52
4/1/2009,98.96,98.23,99.47,98.53,98.53
3/31/2009,97.26,97.23,99.37,98.96,98.96
3/30/2009,97.88,95.96,98.32,97.26,97.26
3/27/2009,98.71,97.11,98.87,97.86,97.86
3/26/2009,97.54,97.44,98.87,98.71,98.71
3/25/2009,97.86,96.92,98.36,97.54,97.54
3/24/2009,96.95,96.92,98.57,97.86,97.86
3/23/2009,95.96,95.43,97.35,96.95,96.95
3/20/2009,94.51,94.51,96.27,95.94,95.94
3/19/2009,96.23,93.55,96.61,94.52,94.52
3/18/2009,98.6,95.68,98.84,96.23,96.23
3/17/2009,98.18,98.09,98.97,98.6,98.6
3/16/2009,98.06,97.57,98.65,98.18,98.18
3/13/2009,97.73,97.27,98.66,97.95,97.95
3/12/2009,97.28,95.8,98.54,97.72,97.72
3/11/2009,98.67,97.07,98.86,97.28,97.28
3/10/2009,98.84,97.91,99.14,98.67,98.67
3/9/2009,98.31,97.91,99.19,98.85,98.85
3/6/2009,98.07,96.6,98.51,98.26,98.26
3/5/2009,99.16,97.72,99.68,98.07,98.07
3/4/2009,98.17,98.14,99.49,99.16,99.16
3/3/2009,97.46,97,98.59,98.17,98.17
3/2/2009,97.51,96.93,97.91,97.46,97.46
2/27/2009,98.52,96.86,98.61,97.58,97.58
2/26/2009,97.39,97.32,98.72,98.52,98.52
2/25/2009,96.65,96.36,97.79,97.39,97.39
2/24/2009,94.61,94.27,96.94,96.65,96.65
2/23/2009,93.34,92.77,94.95,94.61,94.61
2/20/2009,94.2,92.52,94.39,93.35,93.35
2/19/2009,93.79,93.31,94.47,94.2,94.2
2/18/2009,92.41,92.1,93.96,93.79,93.79
2/17/2009,91.73,91.57,92.76,92.41,92.41
2/16/2009,91.38,91.33,92.08,91.73,91.73
2/13/2009,90.94,90.54,92.14,91.93,91.93
2/12/2009,90.4,89.82,91.12,90.94,90.94
2/11/2009,90.47,89.71,90.76,90.4,90.4
2/10/2009,91.47,90.13,91.66,90.47,90.47
2/9/2009,92.02,90.9,92.42,91.47,91.47
2/6/2009,91.23,90.74,92.21,91.9,91.9
2/5/2009,89.43,89.22,92.25,91.23,91.23
2/4/2009,89.44,88.83,89.78,89.43,89.43
2/3/2009,89.45,88.6,89.98,89.44,89.44
2/2/2009,89.92,88.81,90.05,89.45,89.45
1/30/2009,90.03,89.17,90.15,89.92,89.92
1/29/2009,90.27,89.48,90.66,90.03,90.03
1/28/2009,88.98,88.89,90.76,90.27,90.27
1/27/2009,89.1,88.43,90.08,88.98,88.98
1/26/2009,88.83,88.27,89.69,89.1,89.1
1/23/2009,88.92,87.99,89.63,88.75,88.75
1/22/2009,89.49,88.07,89.55,88.92,88.92
1/21/2009,89.76,87.13,90.16,89.49,89.49
1/20/2009,90.65,89.68,90.98,89.76,89.76
1/19/2009,90.76,90.16,91.3,90.65,90.65
1/16/2009,89.84,89.74,90.91,90.72,90.72
1/15/2009,89.05,88.48,90.03,89.84,89.84
1/14/2009,89.38,88.61,89.97,89.05,89.05
1/13/2009,89.23,88.79,89.88,89.38,89.38
1/12/2009,90.2,88.89,90.3,89.22,89.22
1/9/2009,91.21,90.16,91.66,90.4,90.4
1/8/2009,92.65,90.85,92.92,91.21,91.21
1/7/2009,93.65,92.34,94.14,92.65,92.65
1/6/2009,93.44,92.85,94.63,93.65,93.65
1/5/2009,91.9,91.81,93.6,93.44,93.44
1/2/2009,90.75,90.6,92.42,91.84,91.84
1/1/2009,90.64,90.61,90.86,90.75,90.75
12/31/2008,90.34,90.14,90.94,90.64,90.64
12/30/2008,90.68,90.02,90.96,90.34,90.34
12/29/2008,90.62,89.76,90.77,90.68,90.68
12/26/2008,90.38,90.33,90.83,90.82,90.82
12/25/2008,90.46,90.23,90.83,90.38,90.38
12/24/2008,90.98,90.24,90.98,90.46,90.46
12/23/2008,90.25,89.9,90.99,90.98,90.98
12/22/2008,89.15,89.08,90.47,90.25,90.25
12/19/2008,89.44,88.42,89.84,89.32,89.32
12/18/2008,87.24,87.19,90.03,89.44,89.44
12/17/2008,89.04,87.14,89.22,87.24,87.24
12/16/2008,90.65,88.64,90.74,89.05,89.05
12/15/2008,91.78,90.25,91.98,90.65,90.65
12/12/2008,91.46,88.53,91.86,91.21,91.21
12/11/2008,92.77,91.17,92.88,91.46,91.46
12/10/2008,92.13,92.09,93.03,92.77,92.77
12/9/2008,92.81,91.94,93.07,92.13,92.13
12/8/2008,93.04,92.58,93.91,92.82,92.82
12/5/2008,92.23,91.6,93.39,92.84,92.84
12/4/2008,93.31,92.07,93.43,92.23,92.23
12/3/2008,93.18,92.55,93.63,93.3,93.3
12/2/2008,93.19,92.64,93.82,93.18,93.18
12/1/2008,95.53,93.06,95.61,93.19,93.19
11/28/2008,95.18,95.14,95.75,95.53,95.53
11/27/2008,95.67,95.01,95.72,95.19,95.19
11/26/2008,95.23,94.61,95.95,95.67,95.67
11/25/2008,97.34,94.95,97.43,95.23,95.23
11/24/2008,95.94,94.94,97.36,97.35,97.35
11/21/2008,93.7,93.66,95.98,95.96,95.96
11/20/2008,95.74,93.56,96.23,93.7,93.7
11/19/2008,97.03,95.67,97.16,95.74,95.74
11/18/2008,96.44,96.03,97.41,97.03,97.03
11/17/2008,96.56,95.89,97.55,96.44,96.44
11/14/2008,97.68,96.1,98.09,97.14,97.14
11/13/2008,95.01,94.52,98.19,97.68,97.68
11/12/2008,97.66,94.48,98.08,95.01,95.01
11/11/2008,98.01,97.32,98.3,97.66,97.66
11/10/2008,98.93,97.61,99.47,98.01,98.01
11/7/2008,97.75,96.76,98.68,98.24,98.24
11/6/2008,97.95,97.5,98.67,97.75,97.75
11/5/2008,99.71,97.88,99.93,97.95,97.95
11/4/2008,99.12,98.38,100.55,99.71,99.71
11/3/2008,98.84,98.22,99.64,99.12,99.12
10/31/2008,98.61,96.36,99.12,98.47,98.47
10/30/2008,97.39,97.23,99.13,98.61,98.61
10/29/2008,98.04,96.09,99.7,97.39,97.39
10/28/2008,92.78,92.49,98.41,98.03,98.03
10/27/2008,94.3,91.9,94.48,92.78,92.78
10/24/2008,97.35,90.93,98.08,94.32,94.32
10/23/2008,97.67,95.94,98.32,97.31,97.31
10/22/2008,100.14,97.23,100.58,97.67,97.67
10/21/2008,101.87,100.09,102.16,100.14,100.14
10/20/2008,101.58,101.36,102.42,101.87,101.87
10/17/2008,101.59,100.61,101.82,101.69,101.69
10/16/2008,99.96,99.27,101.73,101.58,101.58
10/15/2008,102.08,99.88,102.26,99.96,99.96
10/14/2008,102.02,101.51,103.07,102.08,102.08
10/13/2008,100.6,99.57,102.18,102.02,102.02
10/10/2008,99.82,97.92,100.72,100.67,100.67
10/9/2008,99.13,98.92,101.49,99.82,99.82
10/8/2008,101.47,98.61,101.75,99.14,99.14
10/7/2008,101.83,101.08,103.29,101.48,101.48
10/6/2008,105.17,100.25,105.43,101.82,101.82
10/3/2008,105.34,104.53,106.15,105.32,105.32
10/2/2008,105.72,105.1,106.29,105.34,105.34
10/1/2008,106.11,105.34,106.53,105.72,105.72
9/30/2008,104.17,103.54,106.51,106.11,106.11
9/29/2008,106.23,104.02,106.97,104.18,104.18
9/26/2008,106.56,105.04,106.56,106.01,106.01
9/25/2008,106.12,105.48,107.02,106.56,106.56
9/24/2008,105.56,105.36,106.35,106.11,106.11
9/23/2008,105.5,105.18,106.07,105.56,105.56
9/22/2008,107.48,105.16,107.48,105.52,105.52
9/19/2008,105.45,105.39,108.03,107.45,107.45
9/18/2008,104.65,103.99,105.79,105.44,105.44
9/17/2008,105.64,104.38,106.71,104.66,104.66
9/16/2008,104.66,103.55,106.38,105.65,105.65
9/15/2008,106.24,104.54,106.91,104.66,104.66
9/12/2008,107.16,106.73,107.99,107.95,107.95
9/11/2008,107.7,106.07,107.86,107.17,107.17
9/10/2008,106.81,106.61,107.94,107.7,107.7
9/9/2008,108.27,106.68,108.43,106.81,106.81
9/8/2008,108.31,107.75,109.08,108.28,108.28
9/5/2008,107.09,105.55,107.74,107.73,107.73
9/4/2008,108.3,106.97,108.57,107.08,107.08
9/3/2008,108.62,108.11,109.09,108.29,108.29
9/2/2008,108.15,107.78,109.18,108.61,108.61
9/1/2008,108.68,107.63,108.76,108.14,108.14
8/29/2008,109.5,108.43,109.58,108.8,108.8
8/28/2008,109.48,108.79,109.72,109.5,109.5
8/27/2008,109.59,108.71,109.89,109.49,109.49
8/26/2008,109.31,109.15,109.94,109.61,109.61
8/25/2008,110.05,109.02,110.29,109.31,109.31
8/22/2008,108.44,108.33,110.14,110.08,110.08
8/21/2008,109.86,108.14,109.88,108.44,108.44
8/20/2008,109.72,109.62,110.27,109.86,109.86
8/19/2008,110.13,109.56,110.33,109.72,109.72
8/18/2008,110.48,109.97,110.58,110.13,110.13
8/15/2008,109.74,109.63,110.66,110.54,110.54
8/14/2008,109.52,109.04,109.99,109.74,109.74
8/13/2008,109.26,108.38,109.75,109.53,109.53
8/12/2008,110.05,109.25,110.35,109.27,109.27
8/11/2008,110.05,109.55,110.4,110.06,110.06
8/8/2008,109.44,109.31,110.36,110.18,110.18
8/7/2008,109.79,109.13,109.8,109.44,109.44
8/6/2008,108.35,108.22,109.88,109.8,109.8
8/5/2008,108.27,107.68,108.41,108.35,108.35
8/4/2008,107.5,107.46,108.29,108.27,108.27
8/1/2008,107.93,107.29,107.94,107.71,107.71
7/31/2008,108.12,107.57,108.38,107.92,107.92
7/30/2008,108.11,107.71,108.34,108.13,108.13
7/29/2008,107.46,107.3,108.29,108.11,108.11
7/28/2008,107.79,107.35,108.08,107.46,107.46
7/25/2008,107.32,106.58,107.95,107.84,107.84
7/24/2008,107.91,107.19,107.99,107.33,107.33
7/23/2008,107.33,107.18,107.97,107.9,107.9
7/22/2008,106.45,106.06,107.45,107.33,107.33
7/21/2008,106.85,106.37,107.15,106.45,106.45
7/18/2008,106.28,105.98,106.99,106.97,106.97
7/17/2008,105.13,104.76,107.09,106.28,106.28
7/16/2008,104.72,103.78,105.19,105.13,105.13
7/15/2008,106.15,104.17,106.27,104.73,104.73
7/14/2008,106.3,105.97,106.81,106.14,106.14
7/11/2008,107.07,105.66,107.3,106.28,106.28
7/10/2008,106.75,106.7,107.43,107.07,107.07
7/9/2008,107.52,106.69,107.66,106.76,106.76
7/8/2008,107.18,106.26,107.54,107.51,107.51
7/7/2008,106.75,106.66,107.75,107.18,107.18
