 Date,EURUSD Open,EURUSD Low,EURUSD High,EURUSD Close,EURUSD Adj. Close
2/10/2010,1.3797,1.3677,1.3813,1.3737,1.3737
2/9/2010,1.3649,1.3643,1.3839,1.3797,1.3797
2/8/2010,1.3716,1.3622,1.3718,1.3649,1.3649
2/5/2010,1.3723,1.3586,1.3746,1.3678,1.3678
2/4/2010,1.3893,1.3722,1.3903,1.3723,1.3723
2/3/2010,1.3964,1.3886,1.4026,1.3893,1.3893
2/2/2010,1.3931,1.3887,1.3975,1.3964,1.3964
2/1/2010,1.3864,1.3853,1.3938,1.3931,1.3931
1/29/2010,1.3971,1.3862,1.3987,1.3863,1.3863
1/28/2010,1.4024,1.3938,1.4053,1.3971,1.3971
1/27/2010,1.4072,1.3994,1.4097,1.4024,1.4024
1/26/2010,1.4151,1.4043,1.4179,1.4072,1.4072
1/25/2010,1.4144,1.4129,1.4194,1.4151,1.4151
1/22/2010,1.4084,1.4066,1.4182,1.4139,1.4139
1/21/2010,1.4106,1.4029,1.4143,1.4084,1.4084
1/20/2010,1.4288,1.4081,1.4296,1.4106,1.4106
1/19/2010,1.4383,1.4252,1.4414,1.4288,1.4288
1/18/2010,1.4358,1.4335,1.44,1.4384,1.4384
1/15/2010,1.45,1.4337,1.4512,1.4387,1.4387
1/14/2010,1.451,1.4447,1.4556,1.4499,1.4499
1/13/2010,1.4486,1.4457,1.4579,1.451,1.451
1/12/2010,1.4513,1.4454,1.4546,1.4486,1.4486
1/11/2010,1.4427,1.4409,1.4557,1.4513,1.4513
1/8/2010,1.4308,1.4264,1.4439,1.4409,1.4409
1/7/2010,1.4408,1.4299,1.4447,1.4308,1.4308
1/6/2010,1.4365,1.4284,1.4435,1.4408,1.4408
1/5/2010,1.4413,1.4346,1.4484,1.4365,1.4365
1/4/2010,1.4312,1.4258,1.4456,1.4413,1.4413
1/1/2010,1.4321,1.4313,1.4355,1.4324,1.4324
12/31/2009,1.4339,1.4306,1.4441,1.4321,1.4321
12/30/2009,1.4354,1.4273,1.4361,1.4339,1.4339
12/29/2009,1.4379,1.4332,1.4458,1.4354,1.4354
12/28/2009,1.4391,1.4354,1.4414,1.4378,1.4378
12/25/2009,1.4381,1.4358,1.4438,1.4411,1.4411
12/24/2009,1.4337,1.4324,1.4418,1.438,1.438
12/23/2009,1.4249,1.4234,1.4366,1.4337,1.4337
12/22/2009,1.4276,1.4218,1.4332,1.4249,1.4249
12/21/2009,1.4326,1.4267,1.4373,1.4276,1.4276
12/18/2009,1.4338,1.4262,1.4412,1.4338,1.4338
12/17/2009,1.4531,1.4305,1.4536,1.4338,1.4338
12/16/2009,1.4538,1.4506,1.4591,1.4531,1.4531
12/15/2009,1.4656,1.4504,1.4663,1.4538,1.4538
12/14/2009,1.4632,1.4599,1.4685,1.4656,1.4656
12/11/2009,1.4732,1.4586,1.4776,1.4615,1.4615
12/10/2009,1.4726,1.4684,1.476,1.4732,1.4732
12/9/2009,1.4704,1.4668,1.4782,1.4726,1.4726
12/8/2009,1.4827,1.4681,1.4867,1.4704,1.4704
12/7/2009,1.487,1.4756,1.4905,1.4827,1.4827
12/4/2009,1.5053,1.4822,1.5091,1.4858,1.4858
12/3/2009,1.5044,1.5043,1.5141,1.5053,1.5053
12/2/2009,1.5081,1.5032,1.511,1.5044,1.5044
12/1/2009,1.5005,1.4971,1.5117,1.5081,1.5081
11/30/2009,1.5014,1.4964,1.5084,1.5005,1.5005
11/27/2009,1.5019,1.4828,1.502,1.4988,1.4988
11/26/2009,1.5134,1.496,1.5142,1.5019,1.5019
11/25/2009,1.4968,1.4955,1.5144,1.5134,1.5134
11/24/2009,1.4961,1.4889,1.4989,1.4968,1.4968
11/23/2009,1.4867,1.4833,1.4999,1.4961,1.4961
11/20/2009,1.4925,1.4802,1.4935,1.4862,1.4862
11/19/2009,1.4963,1.4843,1.4966,1.4925,1.4925
11/18/2009,1.4877,1.4859,1.4991,1.4963,1.4963
11/17/2009,1.497,1.4808,1.4999,1.4876,1.4876
11/16/2009,1.4924,1.4881,1.5016,1.497,1.497
11/13/2009,1.485,1.4825,1.4938,1.4903,1.4903
11/12/2009,1.4987,1.4822,1.5016,1.485,1.485
11/11/2009,1.4993,1.4953,1.5049,1.4987,1.4987
11/10/2009,1.4999,1.4939,1.502,1.4993,1.4993
11/9/2009,1.4886,1.4853,1.502,1.4999,1.4999
11/6/2009,1.4871,1.4814,1.4914,1.4847,1.4847
11/5/2009,1.4861,1.4811,1.4917,1.4871,1.4871
11/4/2009,1.4724,1.4702,1.4909,1.4861,1.4861
11/3/2009,1.4775,1.4626,1.4811,1.4724,1.4724
11/2/2009,1.4723,1.4685,1.4845,1.4775,1.4775
10/30/2009,1.4822,1.4703,1.4858,1.4719,1.4719
10/29/2009,1.4706,1.4684,1.4859,1.4822,1.4822
10/28/2009,1.4804,1.4691,1.4841,1.4706,1.4706
10/27/2009,1.4876,1.477,1.4927,1.4804,1.4804
10/26/2009,1.4983,1.4845,1.5063,1.4876,1.4876
10/23/2009,1.5033,1.4986,1.506,1.5008,1.5008
10/22/2009,1.5016,1.4944,1.5038,1.5033,1.5033
10/21/2009,1.4945,1.4889,1.5046,1.5016,1.5016
10/20/2009,1.4964,1.4883,1.4994,1.4945,1.4945
10/19/2009,1.4902,1.4829,1.4966,1.4965,1.4965
10/16/2009,1.4947,1.4849,1.4967,1.4905,1.4905
10/15/2009,1.4925,1.4843,1.4968,1.4947,1.4947
10/14/2009,1.4854,1.4839,1.4947,1.4925,1.4925
10/13/2009,1.4773,1.4762,1.4876,1.4854,1.4854
10/12/2009,1.472,1.4677,1.4813,1.4773,1.4773
10/9/2009,1.4794,1.4674,1.4797,1.4732,1.4732
10/8/2009,1.4691,1.4683,1.4818,1.4794,1.4794
10/7/2009,1.4722,1.4651,1.4737,1.4691,1.4691
10/6/2009,1.4648,1.4646,1.4762,1.4722,1.4722
10/5/2009,1.4585,1.4581,1.467,1.4648,1.4648
10/2/2009,1.4545,1.4481,1.4648,1.4576,1.4576
10/1/2009,1.464,1.4517,1.4668,1.4545,1.4545
9/30/2009,1.4587,1.4576,1.4674,1.464,1.464
9/29/2009,1.4622,1.4527,1.4646,1.4587,1.4587
9/28/2009,1.4691,1.4565,1.472,1.4622,1.4622
9/25/2009,1.4666,1.4615,1.4725,1.4689,1.4689
9/24/2009,1.4735,1.4629,1.4802,1.4666,1.4666
9/23/2009,1.479,1.4728,1.4844,1.4735,1.4735
9/22/2009,1.468,1.4672,1.4821,1.479,1.479
9/21/2009,1.4707,1.4611,1.4714,1.468,1.468
9/18/2009,1.4741,1.4648,1.4748,1.4712,1.4712
9/17/2009,1.4709,1.4689,1.4767,1.4741,1.4741
9/16/2009,1.4658,1.4642,1.4737,1.4709,1.4709
9/15/2009,1.4618,1.4561,1.4686,1.4658,1.4658
9/14/2009,1.4581,1.4516,1.4653,1.4618,1.4618
9/11/2009,1.4582,1.4554,1.4634,1.4571,1.4571
9/10/2009,1.4557,1.4503,1.4613,1.4582,1.4582
9/9/2009,1.4478,1.4467,1.4601,1.4557,1.4557
9/8/2009,1.4332,1.4329,1.4535,1.4478,1.4478
9/7/2009,1.4309,1.4287,1.4362,1.4332,1.4332
9/4/2009,1.4252,1.4192,1.4327,1.4297,1.4297
9/3/2009,1.4264,1.4237,1.4348,1.4252,1.4252
9/2/2009,1.4224,1.419,1.4294,1.4264,1.4264
9/1/2009,1.4334,1.4178,1.4378,1.4224,1.4224
8/31/2009,1.4298,1.4257,1.4367,1.4334,1.4334
8/28/2009,1.4341,1.4282,1.4388,1.4303,1.4303
8/27/2009,1.4255,1.422,1.4406,1.4341,1.4341
8/26/2009,1.4297,1.4207,1.4348,1.4255,1.4255
8/25/2009,1.4304,1.4253,1.4361,1.4297,1.4297
8/24/2009,1.4329,1.4281,1.4359,1.4304,1.4304
8/21/2009,1.4254,1.4209,1.4376,1.4326,1.4326
8/20/2009,1.4224,1.4201,1.4275,1.4254,1.4254
8/19/2009,1.4136,1.4085,1.4267,1.4224,1.4224
8/18/2009,1.4082,1.4067,1.4154,1.4136,1.4136
8/17/2009,1.419,1.4046,1.4195,1.4082,1.4082
8/14/2009,1.4292,1.4161,1.4307,1.4203,1.4203
8/13/2009,1.4188,1.4181,1.4327,1.4292,1.4292
8/12/2009,1.4149,1.4087,1.4247,1.4188,1.4188
8/11/2009,1.414,1.411,1.4185,1.4149,1.4149
8/10/2009,1.4193,1.4105,1.4219,1.414,1.414
8/7/2009,1.4345,1.4155,1.4414,1.4183,1.4183
8/6/2009,1.4404,1.433,1.4431,1.4345,1.4345
8/5/2009,1.4408,1.4356,1.4447,1.4404,1.4404
8/4/2009,1.4413,1.4368,1.4431,1.4408,1.4408
8/3/2009,1.4273,1.4207,1.4445,1.4412,1.4412
7/31/2009,1.4075,1.4064,1.4279,1.4257,1.4257
7/30/2009,1.405,1.4009,1.4095,1.4075,1.4075
7/29/2009,1.4167,1.4008,1.4195,1.405,1.405
7/28/2009,1.4231,1.4131,1.4304,1.4167,1.4167
7/27/2009,1.4212,1.4172,1.4298,1.4232,1.4232
7/24/2009,1.4143,1.4135,1.4254,1.4202,1.4202
7/23/2009,1.422,1.412,1.4291,1.4143,1.4143
7/22/2009,1.4226,1.4156,1.4257,1.422,1.422
7/21/2009,1.4231,1.4164,1.4277,1.4226,1.4226
7/20/2009,1.4105,1.4095,1.4249,1.4231,1.4231
7/17/2009,1.4148,1.4064,1.4151,1.4102,1.4102
7/16/2009,1.4107,1.4056,1.4165,1.4148,1.4148
7/15/2009,1.3967,1.3964,1.4135,1.4107,1.4107
7/14/2009,1.3978,1.3912,1.4015,1.3967,1.3967
7/13/2009,1.3947,1.3898,1.4002,1.3978,1.3978
7/10/2009,1.402,1.3879,1.403,1.3936,1.3936
7/9/2009,1.3884,1.3859,1.4072,1.402,1.402
7/8/2009,1.3924,1.3833,1.3938,1.3884,1.3884
7/7/2009,1.3984,1.3904,1.4051,1.3924,1.3924
7/6/2009,1.397,1.3877,1.3999,1.3984,1.3984
7/3/2009,1.4003,1.3929,1.4028,1.398,1.398
7/2/2009,1.4142,1.3989,1.4154,1.4003,1.4003
7/1/2009,1.4033,1.4002,1.4201,1.4142,1.4142
6/30/2009,1.4083,1.4001,1.4152,1.4033,1.4033
6/29/2009,1.4053,1.3983,1.4103,1.4083,1.4083
6/26/2009,1.3988,1.3983,1.4118,1.4056,1.4056
6/25/2009,1.393,1.3889,1.4013,1.3988,1.3988
6/24/2009,1.4077,1.3889,1.4138,1.393,1.393
6/23/2009,1.3865,1.3829,1.4108,1.4077,1.4077
6/22/2009,1.3949,1.3827,1.3963,1.3865,1.3865
6/19/2009,1.39,1.3883,1.4012,1.3937,1.3937
6/18/2009,1.3942,1.3872,1.4001,1.39,1.39
6/17/2009,1.3837,1.3807,1.3985,1.3942,1.3942
6/16/2009,1.3803,1.3749,1.3933,1.3837,1.3837
6/15/2009,1.4017,1.3756,1.4034,1.3803,1.3803
6/12/2009,1.4108,1.3936,1.4129,1.4016,1.4016
6/11/2009,1.3984,1.3944,1.4178,1.4108,1.4108
6/10/2009,1.4065,1.3916,1.4144,1.3984,1.3984
6/9/2009,1.39,1.3853,1.4101,1.4065,1.4065
6/8/2009,1.3963,1.3806,1.4003,1.39,1.39
6/5/2009,1.4183,1.3933,1.4267,1.3968,1.3968
6/4/2009,1.4162,1.4071,1.4241,1.4183,1.4183
6/3/2009,1.4303,1.4109,1.4338,1.4162,1.4162
6/2/2009,1.4159,1.4102,1.4331,1.4303,1.4303
6/1/2009,1.4163,1.41,1.4246,1.4159,1.4159
5/29/2009,1.3941,1.3926,1.4169,1.4158,1.4158
5/28/2009,1.3826,1.3793,1.3983,1.3941,1.3941
5/27/2009,1.3985,1.3824,1.4001,1.3825,1.3825
5/26/2009,1.4017,1.386,1.4023,1.3985,1.3985
5/25/2009,1.3993,1.3959,1.4048,1.4017,1.4017
5/22/2009,1.389,1.389,1.4051,1.3998,1.3998
5/21/2009,1.378,1.3728,1.3923,1.389,1.389
5/20/2009,1.363,1.3584,1.383,1.378,1.378
5/19/2009,1.3561,1.3531,1.3668,1.363,1.363
5/18/2009,1.348,1.3424,1.3563,1.3562,1.3562
5/15/2009,1.3639,1.3462,1.365,1.3495,1.3495
5/14/2009,1.36,1.3526,1.3665,1.3639,1.3639
5/13/2009,1.3648,1.3567,1.3722,1.36,1.36
5/12/2009,1.3582,1.3564,1.3707,1.3648,1.3648
5/11/2009,1.3627,1.3558,1.3668,1.3582,1.3582
5/8/2009,1.339,1.3343,1.3651,1.3634,1.3634
5/7/2009,1.3335,1.3252,1.347,1.339,1.339
5/6/2009,1.333,1.3247,1.3375,1.3335,1.3335
5/5/2009,1.3406,1.3283,1.3438,1.333,1.333
5/4/2009,1.3264,1.3213,1.3425,1.3406,1.3406
5/1/2009,1.323,1.3218,1.3328,1.3273,1.3273
4/30/2009,1.3271,1.3192,1.3386,1.323,1.323
4/29/2009,1.3149,1.3121,1.334,1.3271,1.3271
4/28/2009,1.3036,1.2965,1.3166,1.3149,1.3149
4/27/2009,1.3229,1.3,1.3274,1.3036,1.3036
4/24/2009,1.3144,1.3113,1.3301,1.3242,1.3242
4/23/2009,1.3005,1.298,1.3161,1.3144,1.3144
4/22/2009,1.2948,1.2886,1.3037,1.3005,1.3005
4/21/2009,1.2921,1.2898,1.2994,1.2948,1.2948
4/20/2009,1.305,1.2889,1.3074,1.2921,1.2921
4/17/2009,1.3186,1.3018,1.3197,1.3044,1.3044
4/16/2009,1.3227,1.3127,1.3268,1.3186,1.3186
4/15/2009,1.3259,1.3147,1.3297,1.3227,1.3227
4/14/2009,1.3368,1.3226,1.3381,1.3259,1.3259
4/13/2009,1.3187,1.3127,1.3392,1.3368,1.3368
4/10/2009,1.3169,1.309,1.3189,1.3189,1.3189
4/9/2009,1.3282,1.3127,1.3336,1.3169,1.3169
4/8/2009,1.3272,1.3148,1.3308,1.3282,1.3282
4/7/2009,1.3416,1.3227,1.342,1.3272,1.3272
4/6/2009,1.3475,1.3358,1.3582,1.3416,1.3416
4/3/2009,1.3461,1.3365,1.3495,1.3486,1.3486
4/2/2009,1.3249,1.3224,1.3517,1.3461,1.3461
4/1/2009,1.325,1.3167,1.3286,1.3249,1.3249
3/31/2009,1.3199,1.3175,1.3342,1.325,1.325
3/30/2009,1.3293,1.3114,1.3295,1.3199,1.3199
3/27/2009,1.3526,1.3257,1.3591,1.3287,1.3287
3/26/2009,1.3582,1.3494,1.364,1.3526,1.3526
3/25/2009,1.3468,1.3419,1.3651,1.3583,1.3583
3/24/2009,1.3633,1.3431,1.3678,1.3468,1.3468
3/23/2009,1.3581,1.3486,1.3736,1.3633,1.3633
3/20/2009,1.3665,1.3518,1.3727,1.3582,1.3582
3/19/2009,1.3474,1.3417,1.3738,1.3665,1.3665
3/18/2009,1.3017,1.2987,1.3498,1.3474,1.3474
3/17/2009,1.2967,1.2932,1.3033,1.3017,1.3017
3/16/2009,1.289,1.2834,1.3072,1.2968,1.2968
3/13/2009,1.2913,1.2863,1.2958,1.2928,1.2928
3/12/2009,1.2837,1.2732,1.2945,1.2913,1.2913
3/11/2009,1.2682,1.2617,1.2864,1.2837,1.2837
3/10/2009,1.2611,1.2579,1.2822,1.2682,1.2682
3/9/2009,1.265,1.2556,1.2727,1.2611,1.2611
3/6/2009,1.254,1.2533,1.2754,1.2653,1.2653
3/5/2009,1.2661,1.2481,1.2664,1.254,1.254
3/4/2009,1.2561,1.2457,1.2663,1.2661,1.2661
3/3/2009,1.2578,1.2522,1.2678,1.2561,1.2561
3/2/2009,1.264,1.2546,1.2646,1.2578,1.2578
2/27/2009,1.2744,1.2604,1.275,1.2669,1.2669
2/26/2009,1.2723,1.2682,1.2811,1.2744,1.2744
2/25/2009,1.2846,1.2691,1.2899,1.2723,1.2723
2/24/2009,1.2694,1.2663,1.2877,1.2846,1.2846
2/23/2009,1.2844,1.2692,1.2992,1.2694,1.2694
2/20/2009,1.2674,1.2558,1.2884,1.2826,1.2826
2/19/2009,1.253,1.2527,1.276,1.2674,1.2674
2/18/2009,1.2582,1.2513,1.2641,1.253,1.253
2/17/2009,1.2801,1.2563,1.2805,1.2582,1.2582
2/16/2009,1.2854,1.2727,1.2864,1.2801,1.2801
2/13/2009,1.2861,1.2821,1.2943,1.2862,1.2862
2/12/2009,1.2906,1.2722,1.2944,1.2861,1.2861
2/11/2009,1.2913,1.2834,1.2998,1.2906,1.2906
2/10/2009,1.3003,1.281,1.3075,1.2913,1.2913
2/9/2009,1.2915,1.2874,1.3093,1.3003,1.3003
2/6/2009,1.2791,1.2747,1.2992,1.294,1.294
2/5/2009,1.2849,1.2761,1.2905,1.2791,1.2791
2/4/2009,1.304,1.2813,1.307,1.2849,1.2849
2/3/2009,1.2843,1.2801,1.3058,1.304,1.304
2/2/2009,1.2799,1.2706,1.2899,1.2843,1.2843
1/30/2009,1.2954,1.2764,1.2958,1.2813,1.2813
1/29/2009,1.3166,1.2933,1.3179,1.2954,1.2954
1/28/2009,1.316,1.3103,1.3327,1.3166,1.3166
1/27/2009,1.3189,1.3118,1.333,1.316,1.316
1/26/2009,1.2983,1.2862,1.3208,1.3189,1.3189
1/23/2009,1.3001,1.2765,1.3035,1.2975,1.2975
1/22/2009,1.3023,1.2908,1.3082,1.3001,1.3001
1/21/2009,1.2904,1.2825,1.3086,1.3023,1.3023
1/20/2009,1.3069,1.2856,1.3104,1.2904,1.2904
1/19/2009,1.3279,1.3067,1.3387,1.3069,1.3069
1/16/2009,1.3115,1.3111,1.3344,1.3267,1.3267
1/15/2009,1.3191,1.3026,1.3241,1.3115,1.3115
1/14/2009,1.3182,1.3093,1.3336,1.3191,1.3191
1/13/2009,1.3362,1.3141,1.3374,1.3182,1.3182
1/12/2009,1.347,1.3289,1.3489,1.3362,1.3362
1/9/2009,1.3702,1.3415,1.3751,1.3476,1.3476
1/8/2009,1.3645,1.3535,1.3799,1.3702,1.3702
1/7/2009,1.3536,1.3432,1.3747,1.3644,1.3644
1/6/2009,1.3635,1.3314,1.3659,1.3536,1.3536
1/5/2009,1.3909,1.3547,1.3963,1.3635,1.3635
1/2/2009,1.4045,1.3841,1.4058,1.3921,1.3921
1/1/2009,1.3971,1.3944,1.4045,1.4045,1.4045
12/31/2008,1.4057,1.3852,1.4148,1.3971,1.3971
12/30/2008,1.3927,1.3916,1.4221,1.4057,1.4057
12/29/2008,1.4069,1.3921,1.4364,1.3927,1.3927
12/26/2008,1.402,1.3989,1.4119,1.4028,1.4028
12/25/2008,1.4013,1.3981,1.4055,1.4025,1.4025
12/24/2008,1.3929,1.3915,1.4019,1.4013,1.4013
12/23/2008,1.3944,1.3921,1.4021,1.3929,1.3929
12/22/2008,1.3925,1.3903,1.4125,1.3944,1.3944
12/19/2008,1.4244,1.3826,1.431,1.3912,1.3912
12/18/2008,1.442,1.4186,1.4719,1.424,1.424
12/17/2008,1.4,1.3995,1.4437,1.442,1.442
12/16/2008,1.3688,1.363,1.4147,1.4002,1.4002
12/15/2008,1.336,1.3355,1.3722,1.3688,1.3688
12/12/2008,1.3352,1.3251,1.3415,1.3369,1.3369
12/11/2008,1.3023,1.3001,1.3405,1.3352,1.3352
12/10/2008,1.2927,1.2904,1.307,1.3023,1.3023
12/9/2008,1.2964,1.28,1.3001,1.2927,1.2927
12/8/2008,1.2725,1.2715,1.2967,1.2963,1.2963
12/5/2008,1.2777,1.2628,1.2799,1.2718,1.2718
12/4/2008,1.2716,1.255,1.2848,1.2777,1.2777
12/3/2008,1.2713,1.2603,1.2742,1.2717,1.2717
12/2/2008,1.261,1.2563,1.2766,1.2714,1.2714
12/1/2008,1.271,1.2583,1.2717,1.2611,1.2611
11/28/2008,1.2904,1.2645,1.2957,1.2691,1.2691
11/27/2008,1.2881,1.2861,1.2968,1.2904,1.2904
11/26/2008,1.3065,1.282,1.3071,1.288,1.288
11/25/2008,1.2953,1.2804,1.308,1.3065,1.3065
11/24/2008,1.259,1.2568,1.2955,1.2953,1.2953
11/21/2008,1.2453,1.2425,1.2638,1.2587,1.2587
11/20/2008,1.2489,1.2434,1.2593,1.2453,1.2453
11/19/2008,1.2618,1.2484,1.2814,1.2489,1.2489
11/18/2008,1.265,1.2567,1.27,1.2618,1.2618
11/17/2008,1.2587,1.2513,1.2741,1.265,1.265
11/14/2008,1.2769,1.2573,1.2828,1.2605,1.2605
11/13/2008,1.2505,1.2389,1.2855,1.2769,1.2769
11/12/2008,1.2522,1.2468,1.2632,1.2505,1.2505
11/11/2008,1.2748,1.2507,1.28,1.2522,1.2522
11/10/2008,1.2786,1.2718,1.2927,1.2748,1.2748
11/7/2008,1.2715,1.2653,1.285,1.2718,1.2718
11/6/2008,1.2955,1.2679,1.2956,1.2715,1.2715
11/5/2008,1.2981,1.2794,1.3116,1.2954,1.2954
11/4/2008,1.2643,1.2527,1.3048,1.2981,1.2981
11/3/2008,1.275,1.2595,1.2898,1.2643,1.2643
10/31/2008,1.2913,1.2668,1.2924,1.2726,1.2726
10/30/2008,1.2964,1.2805,1.3292,1.2915,1.2915
10/29/2008,1.2683,1.2626,1.2991,1.2963,1.2963
10/28/2008,1.2493,1.233,1.2742,1.2683,1.2683
10/27/2008,1.2585,1.2334,1.2686,1.2493,1.2493
10/24/2008,1.2935,1.2497,1.3006,1.2623,1.2623
10/23/2008,1.2854,1.2728,1.2935,1.2934,1.2934
10/22/2008,1.3063,1.2743,1.3077,1.2855,1.2855
10/21/2008,1.3343,1.3051,1.3358,1.3063,1.3063
10/20/2008,1.3406,1.3288,1.353,1.3344,1.3344
10/17/2008,1.3456,1.3387,1.3518,1.341,1.341
10/16/2008,1.35,1.3346,1.3538,1.3456,1.3456
10/15/2008,1.3619,1.3484,1.3687,1.3499,1.3499
10/14/2008,1.3582,1.3576,1.3769,1.3619,1.3619
10/13/2008,1.35,1.3457,1.3682,1.3581,1.3581
10/10/2008,1.3604,1.3259,1.3651,1.3409,1.3409
10/9/2008,1.3653,1.358,1.3784,1.3604,1.3604
10/8/2008,1.3589,1.3544,1.3755,1.3654,1.3654
10/7/2008,1.3499,1.3481,1.3743,1.3588,1.3588
10/6/2008,1.3719,1.3444,1.3729,1.3499,1.3499
10/3/2008,1.3819,1.3703,1.3907,1.3772,1.3772
10/2/2008,1.4009,1.3748,1.4032,1.3819,1.3819
10/1/2008,1.4092,1.3976,1.4174,1.4009,1.4009
9/30/2008,1.4434,1.4009,1.4435,1.4092,1.4092
9/29/2008,1.4599,1.4302,1.4636,1.4435,1.4435
9/26/2008,1.4608,1.4556,1.4678,1.4614,1.4614
9/25/2008,1.4622,1.4561,1.4768,1.4609,1.4609
9/24/2008,1.4647,1.4611,1.4747,1.4621,1.4621
9/23/2008,1.4776,1.4622,1.4825,1.4648,1.4648
9/22/2008,1.4469,1.4437,1.4866,1.4774,1.4774
9/19/2008,1.4347,1.4153,1.4498,1.4466,1.4466
9/18/2008,1.4326,1.428,1.4541,1.4348,1.4348
9/17/2008,1.4129,1.4076,1.4384,1.4326,1.4326
9/16/2008,1.4243,1.4073,1.4291,1.4129,1.4129
9/15/2008,1.4205,1.4085,1.4481,1.4243,1.4243
9/12/2008,1.3999,1.3974,1.4232,1.4224,1.4224
9/11/2008,1.3999,1.3883,1.4001,1.3998,1.3998
9/10/2008,1.4133,1.3993,1.4179,1.3998,1.3998
9/9/2008,1.4129,1.4047,1.4227,1.4133,1.4133
9/8/2008,1.4281,1.4054,1.4429,1.4128,1.4128
9/5/2008,1.4325,1.4196,1.4348,1.4267,1.4267
9/4/2008,1.4496,1.4316,1.4544,1.4325,1.4325
9/3/2008,1.452,1.4385,1.4531,1.4498,1.4498
9/2/2008,1.4617,1.4467,1.4617,1.452,1.452
9/1/2008,1.4675,1.4582,1.4727,1.4617,1.4617
8/29/2008,1.4707,1.464,1.4768,1.4673,1.4673
8/28/2008,1.4727,1.4672,1.4811,1.4706,1.4706
8/27/2008,1.4654,1.4633,1.4776,1.4727,1.4727
8/26/2008,1.4754,1.4571,1.476,1.4653,1.4653
8/25/2008,1.4783,1.4697,1.4808,1.4754,1.4754
8/22/2008,1.49,1.4758,1.4908,1.4793,1.4793
8/21/2008,1.4747,1.4732,1.4903,1.4899,1.4899
8/20/2008,1.4775,1.4673,1.4806,1.4747,1.4747
8/19/2008,1.4695,1.4631,1.4793,1.4776,1.4776
8/18/2008,1.4685,1.4647,1.4768,1.4694,1.4694
8/15/2008,1.4826,1.4659,1.4826,1.4687,1.4687
8/14/2008,1.4918,1.4778,1.4949,1.4826,1.4826
8/13/2008,1.4926,1.4843,1.498,1.4919,1.4919
8/12/2008,1.491,1.4816,1.4965,1.4926,1.4926
8/11/2008,1.5009,1.4881,1.5084,1.4909,1.4909
8/8/2008,1.5324,1.4998,1.5335,1.5005,1.5005
8/7/2008,1.5407,1.531,1.5502,1.5325,1.5325
8/6/2008,1.5454,1.5398,1.5516,1.5408,1.5408
8/5/2008,1.5576,1.5447,1.5578,1.5454,1.5454
8/4/2008,1.5562,1.5542,1.5631,1.5576,1.5576
8/1/2008,1.5603,1.5515,1.5604,1.5564,1.5564
7/31/2008,1.5576,1.5569,1.57,1.5603,1.5603
7/30/2008,1.5588,1.5522,1.5617,1.5576,1.5576
7/29/2008,1.574,1.5554,1.5758,1.5588,1.5588
7/28/2008,1.5708,1.5684,1.5768,1.5741,1.5741
7/25/2008,1.5676,1.5662,1.5753,1.5709,1.5709
7/24/2008,1.5699,1.5629,1.5713,1.5677,1.5677
7/23/2008,1.5782,1.567,1.5798,1.5698,1.5698
7/22/2008,1.5921,1.5758,1.5944,1.5784,1.5784
7/21/2008,1.5853,1.5828,1.5931,1.5922,1.5922
7/18/2008,1.5863,1.5808,1.5887,1.5847,1.5847
7/17/2008,1.5826,1.5783,1.5893,1.5863,1.5863
7/16/2008,1.5912,1.5801,1.5948,1.5827,1.5827
7/15/2008,1.5909,1.5866,1.6038,1.5911,1.5911
7/14/2008,1.5936,1.5842,1.5971,1.5908,1.5908
7/11/2008,1.5789,1.5765,1.5947,1.5938,1.5938
7/10/2008,1.5742,1.5691,1.5801,1.5788,1.5788
7/9/2008,1.5671,1.565,1.5749,1.5743,1.5743
7/8/2008,1.5726,1.5635,1.5739,1.567,1.567
7/7/2008,1.5705,1.5611,1.5753,1.5726,1.5726
7/4/2008,1.5705,1.5656,1.5727,1.5706,1.5706
7/3/2008,1.5883,1.5682,1.5909,1.5703,1.5703
7/2/2008,1.5792,1.5777,1.5888,1.5882,1.5882
7/1/2008,1.5755,1.5723,1.5827,1.5793,1.5793
6/30/2008,1.5791,1.5731,1.5836,1.5755,1.5755
6/27/2008,1.5758,1.572,1.5794,1.5794,1.5794
6/26/2008,1.5666,1.563,1.5767,1.5757,1.5757
6/25/2008,1.5568,1.5537,1.5686,1.5667,1.5667
6/24/2008,1.5517,1.5492,1.5621,1.5568,1.5568
6/23/2008,1.5607,1.5469,1.5636,1.5518,1.5518
6/20/2008,1.5504,1.5492,1.5651,1.5607,1.5607
6/19/2008,1.5535,1.5467,1.5587,1.5505,1.5505
6/18/2008,1.551,1.5463,1.5537,1.5535,1.5535
6/17/2008,1.5477,1.5461,1.5552,1.5511,1.5511
6/16/2008,1.5372,1.5346,1.5518,1.5477,1.5477
6/13/2008,1.5438,1.5303,1.5483,1.538,1.538
6/12/2008,1.5551,1.538,1.5566,1.5439,1.5439
6/11/2008,1.5467,1.5445,1.5587,1.5552,1.5552
6/10/2008,1.5646,1.5441,1.5654,1.5467,1.5467
6/9/2008,1.5779,1.5619,1.5843,1.5646,1.5646
6/6/2008,1.5593,1.5572,1.5778,1.5778,1.5778
6/5/2008,1.5441,1.5365,1.5601,1.5593,1.5593
6/4/2008,1.5444,1.5419,1.5483,1.544,1.544
